province,district_number,form_type,drive_id,drive_url,valid_votes,invalid_votes,blank_votes,total_votes,votes_json,updated_by,update_reason
ขอนแก่น,4,constituency,1NdMSu0P6NSIap-c7ZMbMxRJaRFU5wWEu,https://drive.google.com/file/d/1NdMSu0P6NSIap-c7ZMbMxRJaRFU5wWEu/view,90702,2779,2247,95728,"{""1"": 1627, ""2"": 6373, ""3"": 22219, ""4"": 587, ""5"": 40255, ""6"": 730, ""7"": 730, ""8"": 16325, ""9"": 1205, ""10"": 116, ""11"": 535}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ขอนแก่น,5,constituency,1XHTpaTferlNSVC_8klXkUOvIA7Zju4hT,https://drive.google.com/file/d/1XHTpaTferlNSVC_8klXkUOvIA7Zju4hT/view,81109,2579,1457,85145,"{""1"": 1685, ""2"": 8867, ""3"": 36120, ""4"": 32006, ""5"": 619, ""6"": 409, ""7"": 193, ""8"": 80, ""9"": 1043, ""10"": 87}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ขอนแก่น,6,constituency,1ars2_Oam6a7GjyXeFfjW2G5kBhAGecX8,https://drive.google.com/file/d/1ars2_Oam6a7GjyXeFfjW2G5kBhAGecX8/view,79916,3802,2436,86154,"{""1"": 717, ""2"": 517, ""3"": 14374, ""4"": 43246, ""5"": 19300, ""6"": 1452, ""7"": 143, ""8"": 167}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ขอนแก่น,7,constituency,1aS2cnm3TZTxzaaqOfU0fg_vhHjwNl5lz,https://drive.google.com/file/d/1aS2cnm3TZTxzaaqOfU0fg_vhHjwNl5lz/view,83207,4413,2627,90247,"{""1"": 11266, ""2"": 781, ""3"": 21458, ""4"": 32796, ""5"": 573, ""6"": 15813, ""7"": 373, ""8"": 147}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ขอนแก่น,8,constituency,1_bFGWp1va2Ei4lhSGRgCwubqatmZ3tlU,https://drive.google.com/file/d/1_bFGWp1va2Ei4lhSGRgCwubqatmZ3tlU/view,89683,3629,3274,96586,"{""1"": 18648, ""2"": 1126, ""3"": 33926, ""4"": 2186, ""5"": 772, ""6"": 27594, ""7"": 1136, ""8"": 453, ""9"": 3842}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ขอนแก่น,9,constituency,1J203qZwj8n27Wla6qa3tij7xtXKOOqR2,https://drive.google.com/file/d/1J203qZwj8n27Wla6qa3tij7xtXKOOqR2/view,81101,2531,1384,85016,"{""1"": 654, ""2"": 42803, ""3"": 14272, ""4"": 20997, ""6"": 244, ""7"": 122, ""8"": 397, ""9"": 1612}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ขอนแก่น,10,constituency,1-HL5orOff1JDiAKmv1bXQCeVDHlZDh3x,https://drive.google.com/file/d/1-HL5orOff1JDiAKmv1bXQCeVDHlZDh3x/view,83757,3964,1381,89102,"{""1"": 32727, ""2"": 604, ""3"": 10229, ""4"": 475, ""5"": 39396, ""6"": 326}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ขอนแก่น,11,constituency,1wwIP0vHZhfxPATiI8EDPkIqNsiWgSqPx,https://drive.google.com/file/d/1wwIP0vHZhfxPATiI8EDPkIqNsiWgSqPx/view,76313,4128,2121,82562,"{""1"": 732, ""2"": 13775, ""3"": 11431, ""4"": 836, ""5"": 326, ""6"": 48810, ""7"": 403}",policy_take_killernay,user_policy_take_killernay_unless_invalid
จันทบุรี,1,constituency,10QmKjO9I2zkIiL3J0Xg8ZWk-dDBLodBa,https://drive.google.com/file/d/10QmKjO9I2zkIiL3J0Xg8ZWk-dDBLodBa/view,100866,3234,6431,110531,"{""1"": 32984, ""2"": 1736, ""3"": 23506, ""4"": 29390, ""5"": 6271, ""6"": 1133, ""7"": 2115, ""8"": 271, ""9"": 3460}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
จันทบุรี,2,constituency,1e0BgFUS24GdSS3kuL0GAbsvNhfj8oEI4,https://drive.google.com/file/d/1e0BgFUS24GdSS3kuL0GAbsvNhfj8oEI4/view,91807,5014,6059,102880,"{""1"": 6708, ""2"": 9940, ""3"": 39979, ""4"": 29466, ""5"": 1042, ""6"": 4672}",policy_take_killernay,user_policy_take_killernay_unless_invalid
จันทบุรี,3,constituency,1RmxW3WC99vrsuZw-KNd7J1ZQKDD6cuLD,https://drive.google.com/file/d/1RmxW3WC99vrsuZw-KNd7J1ZQKDD6cuLD/view,91176,4249,5576,101001,"{""1"": 20697, ""2"": 856, ""3"": 31798, ""4"": 2830, ""5"": 2924, ""6"": 26664, ""7"": 4138, ""8"": 239, ""9"": 1030}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ฉะเชิงเทรา,1,constituency,14Nw6SyLQ-9VSM9rpTBrZWAM46Z2MDl6F,https://drive.google.com/file/d/14Nw6SyLQ-9VSM9rpTBrZWAM46Z2MDl6F/view,96004,4999,9013,110016,"{""1"": 13705, ""2"": 38717, ""3"": 34889, ""4"": 1127, ""5"": 5677, ""6"": 1889}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ฉะเชิงเทรา,2,constituency,1BQ83KRX2Zdy-2e3Ysu7g7nrPGKKwjtdL,https://drive.google.com/file/d/1BQ83KRX2Zdy-2e3Ysu7g7nrPGKKwjtdL/view,109828,4435,4255,118518,"{""1"": 1000, ""2"": 3019, ""3"": 32111, ""4"": 50833, ""5"": 20063, ""6"": 2802}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay;totals_synced_from_killernay_heavy_skew
ฉะเชิงเทรา,3,constituency,1ihcB95g1ULPyw4FR5SsANWy9MsNwNv28,https://drive.google.com/file/d/1ihcB95g1ULPyw4FR5SsANWy9MsNwNv28/view,93753,5457,5390,104600,"{""1"": 14500, ""2"": 21616, ""3"": 929, ""4"": 52758, ""5"": 570, ""6"": 1377, ""7"": 2003}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ฉะเชิงเทรา,4,constituency,1aJDY6jDoR5-QBmd5Lcxns97DgUHXiqW2,https://drive.google.com/file/d/1aJDY6jDoR5-QBmd5Lcxns97DgUHXiqW2/view,112107,4490,5685,122282,"{""1"": 1162, ""2"": 35257, ""3"": 806, ""4"": 47969, ""5"": 19940, ""6"": 4399, ""7"": 2574}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชลบุรี,1,constituency,1o4aTepSQFEnoRV4owjzj0KXLy3C1aDeE,https://drive.google.com/file/d/1o4aTepSQFEnoRV4owjzj0KXLy3C1aDeE/view,97585,2237,4522,104346,"{""1"": 46253, ""2"": 1311, ""3"": 327, ""4"": 2435, ""5"": 1411, ""6"": 2935, ""7"": 42057, ""8"": 183, ""9"": 673}",codex,cdp_gemini_recheck_pm2_2026-02-25
ชลบุรี,2,constituency,1UHrjDPOpmNm04LV-p1CZqY1GdUWGkJCh,https://drive.google.com/file/d/1UHrjDPOpmNm04LV-p1CZqY1GdUWGkJCh/view,78825,1889,3337,84051,"{""1"": 30061, ""2"": 827, ""3"": 28820, ""4"": 279, ""5"": 14341, ""6"": 3085, ""7"": 281, ""9"": 1131}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชลบุรี,3,constituency,1N8A5d2vxjIe02yGKOsMB0Yx76-NcJ6z5,https://drive.google.com/file/d/1N8A5d2vxjIe02yGKOsMB0Yx76-NcJ6z5/view,90301,3292,4936,98529,"{""1"": 37164, ""2"": 42501, ""3"": 1199, ""4"": 2967, ""5"": 3641, ""6"": 774, ""7"": 2055}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชลบุรี,4,constituency,1G6S4w7kgU84X9ZfujGg1ws7XTgYOb0J5,https://drive.google.com/file/d/1G6S4w7kgU84X9ZfujGg1ws7XTgYOb0J5/view,80770,3932,4107,88809,"{""1"": 987, ""2"": 24213, ""3"": 2151, ""4"": 850, ""5"": 45751, ""6"": 6426, ""7"": 392}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชลบุรี,5,constituency,1vvtdVELx6Uy-UCXIy-mI9dywJR3aypgU,https://drive.google.com/file/d/1vvtdVELx6Uy-UCXIy-mI9dywJR3aypgU/view,95514,3638,4827,103979,"{""1"": 855, ""2"": 803, ""3"": 52767, ""4"": 660, ""5"": 2846, ""6"": 24799, ""7"": 7729, ""8"": 917, ""9"": 3766, ""10"": 372}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชลบุรี,6,constituency,1gryJUqkBd4743lo9YwyKsUY7VBGs9y7v,https://drive.google.com/file/d/1gryJUqkBd4743lo9YwyKsUY7VBGs9y7v/view,89423,2214,4908,96545,"{""1"": 3877, ""2"": 321, ""3"": 268, ""4"": 910, ""5"": 3241, ""6"": 1647, ""7"": 41248, ""8"": 34860, ""9"": 684, ""10"": 163, ""11"": 674, ""13"": 1530}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ชลบุรี,7,constituency,1Qo3iFTyE9LLEH6mlIWN0TlmFnUeD9zbD,https://drive.google.com/file/d/1Qo3iFTyE9LLEH6mlIWN0TlmFnUeD9zbD/view,82754,2097,3916,88767,"{""1"": 39986, ""2"": 451, ""3"": 494, ""4"": 352, ""5"": 3003, ""6"": 31986, ""7"": 2584, ""8"": 1412, ""9"": 2100, ""10"": 386}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ชลบุรี,8,constituency,1fUq3X3-b42FixRx5kn810RUVTQFuFwp0,https://drive.google.com/file/d/1fUq3X3-b42FixRx5kn810RUVTQFuFwp0/view,86994,3052,4262,94308,"{""1"": 2046, ""2"": 3430, ""3"": 4471, ""4"": 690, ""5"": 37623, ""6"": 1086, ""7"": 34702, ""8"": 1043, ""9"": 1181, ""10"": 722}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชลบุรี,9,constituency,1tElS-omfn39W2UNolZqnSLIjsRMUGnZh,https://drive.google.com/file/d/1tElS-omfn39W2UNolZqnSLIjsRMUGnZh/view,62409,3133,3638,69180,"{""1"": 407, ""2"": 340, ""3"": 2665, ""4"": 1157, ""5"": 27602, ""6"": 5600, ""7"": 940, ""8"": 23698}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ชลบุรี,10,constituency,1YSZ7bExOx_gVbNQxusQZYozXqdvvRyb1,https://drive.google.com/file/d/1YSZ7bExOx_gVbNQxusQZYozXqdvvRyb1/view,82457,1990,4652,89099,"{""1"": 336, ""2"": 23571, ""3"": 3326, ""4"": 328, ""5"": 27129, ""6"": 1108, ""7"": 23062, ""8"": 420, ""9"": 1853, ""10"": 1324}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชัยนาท,1,constituency,1oHtsiTENlPEIJmvbmOechAuSmkXxysUp,https://drive.google.com/file/d/1oHtsiTENlPEIJmvbmOechAuSmkXxysUp/view,80770,5718,7981,94469,"{""1"": 1284, ""2"": 6221, ""3"": 36058, ""4"": 7271, ""5"": 28737, ""6"": 1199}",codex,cdp_gemini_recheck_pm1_2026-02-25
ชัยนาท,2,constituency,108lzSD4F6xxAtJLCC2Cg0SbkHMz7737m,https://drive.google.com/file/d/108lzSD4F6xxAtJLCC2Cg0SbkHMz7737m/view,84484,4951,5644,95079,"{""1"": 54585, ""2"": 16933, ""3"": 2819, ""4"": 8937, ""5"": 463, ""6"": 747}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ชัยภูมิ,1,constituency,1qRbWj49s4ZgS2EUihGH08sIJIIrc0v-8,https://drive.google.com/file/d/1qRbWj49s4ZgS2EUihGH08sIJIIrc0v-8/view,81673,2894,4210,88777,"{""1"": 24738, ""2"": 40748, ""3"": 1155, ""4"": 4421, ""5"": 632, ""6"": 1067, ""7"": 371, ""8"": 6739, ""9"": 894, ""10"": 908}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ชัยภูมิ,2,constituency,13s05tIh_IkfRhoCRoUSY4ub0_MHy3OSJ,https://drive.google.com/file/d/13s05tIh_IkfRhoCRoUSY4ub0_MHy3OSJ/view,79326,4464,3346,87136,"{""1"": 1254, ""2"": 14658, ""3"": 54996, ""4"": 1314, ""5"": 3538, ""6"": 1879, ""8"": 1687}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชัยภูมิ,3,constituency,1d_WSPp34LhBOzdOFgqvBL2l8S2frHpcO,https://drive.google.com/file/d/1d_WSPp34LhBOzdOFgqvBL2l8S2frHpcO/view,75289,3742,1720,80751,"{""1"": 48116, ""2"": 769, ""3"": 9366, ""4"": 655, ""5"": 15311, ""6"": 1072}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ชัยภูมิ,4,constituency,1ZLFiPya-SQa4sF4rHBg5maHyVNSl1cVb,https://drive.google.com/file/d/1ZLFiPya-SQa4sF4rHBg5maHyVNSl1cVb/view,72809,2736,994,76539,"{""1"": 8255, ""2"": 9001, ""3"": 315, ""4"": 449, ""5"": 36907, ""6"": 17314, ""7"": 131, ""8"": 437}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชัยภูมิ,5,constituency,125RIB2Ciq737IO4Ckk0nWl9b_Kp5HbTs,https://drive.google.com/file/d/125RIB2Ciq737IO4Ckk0nWl9b_Kp5HbTs/view,85450,2651,1382,89483,"{""1"": 719, ""2"": 23594, ""3"": 448, ""4"": 19605, ""5"": 29851, ""6"": 9294, ""7"": 233, ""8"": 71, ""9"": 646, ""10"": 711, ""11"": 278}",auto_crosscheck,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay|auto_mark_skew_remaining25_checked_against_killernay
ชัยภูมิ,6,constituency,1GnOyv-oSuWPFvD6AXMw3iZwItrlh1xfV,https://drive.google.com/file/d/1GnOyv-oSuWPFvD6AXMw3iZwItrlh1xfV/view,83346,3852,2063,89261,"{""1"": 937, ""2"": 13155, ""3"": 360, ""4"": 735, ""5"": 50655, ""6"": 16918, ""7"": 586}",codex,cdp_gemini_recheck_pm2_2026-02-25
ชัยภูมิ,7,constituency,1zFzg9N8ch5fcFc87zpxhZJ6Bs7KbCARg,https://drive.google.com/file/d/1zFzg9N8ch5fcFc87zpxhZJ6Bs7KbCARg/view,81542,2097,1093,84732,"{""1"": 12570, ""2"": 402, ""3"": 830, ""4"": 40833, ""5"": 886, ""6"": 23818, ""7"": 341, ""8"": 295, ""9"": 867, ""10"": 91, ""11"": 609}",policy_take_killernay,user_policy_take_killernay_unless_invalid
ชุมพร,1,constituency,1OYG1YT56sF81GQlbSv1QPcJt2PswSdN4,https://drive.google.com/file/d/1OYG1YT56sF81GQlbSv1QPcJt2PswSdN4/view,96247,2480,5441,104168,"{""1"": 1138, ""2"": 870, ""3"": 13078, ""4"": 45966, ""5"": 534, ""6"": 34079, ""7"": 582}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ชุมพร,2,constituency,1XundJ9C6RsYq81yWyiZLwZzO4HRvbz2J,https://drive.google.com/file/d/1XundJ9C6RsYq81yWyiZLwZzO4HRvbz2J/view,101248,2763,3775,107786,"{""1"": 545, ""2"": 782, ""3"": 10062, ""4"": 35467, ""5"": 16287, ""6"": 23041, ""7"": 15064}",codex,cdp_gemini_recheck_pm1_2026-02-25
ชุมพร,3,constituency,12GJSERpD3ou8W6Lv7du5BdT2ELPBlaX6,https://drive.google.com/file/d/12GJSERpD3ou8W6Lv7du5BdT2ELPBlaX6/view,94965,2633,3689,101287,"{""1"": 11298, ""2"": 1025, ""3"": 9230, ""4"": 42913, ""5"": 29590, ""6"": 909}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ตรัง,1,constituency,1Q1F0wnsM3knJdlwrj9qVfACFUyRRKU2y,https://drive.google.com/file/d/1Q1F0wnsM3knJdlwrj9qVfACFUyRRKU2y/view,90521,2166,6590,99277,"{""1"": 35584, ""2"": 1540, ""3"": 1105, ""4"": 16554, ""5"": 834, ""6"": 34372, ""7"": 532}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ตรัง,2,constituency,1ySBEX4zLuxtOgmriabNvdt9eAppbwEfA,https://drive.google.com/file/d/1ySBEX4zLuxtOgmriabNvdt9eAppbwEfA/view,95121,2259,3814,101194,"{""1"": 38154, ""2"": 4184, ""3"": 564, ""4"": 42668, ""5"": 747, ""6"": 8159, ""7"": 645}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ตรัง,3,constituency,1Vhwsmt8VIVMt8TAcQyhXk6u2NLPoGpOZ,https://drive.google.com/file/d/1Vhwsmt8VIVMt8TAcQyhXk6u2NLPoGpOZ/view,88101,2502,4632,95235,"{""1"": 1249, ""2"": 28897, ""3"": 9248, ""4"": 889, ""5"": 46916, ""6"": 569, ""7"": 333}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ตรัง,4,constituency,1av9wvnXH5jxyRGssfIAVZePZMYMbKIkF,https://drive.google.com/file/d/1av9wvnXH5jxyRGssfIAVZePZMYMbKIkF/view,93671,2120,3726,99517,"{""1"": 29793, ""2"": 50809, ""3"": 548, ""4"": 696, ""5"": 10018, ""6"": 1236, ""7"": 571}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ตราด,1,constituency,1jz-0kVy9dA3AH5EAzo4iPBP0MpfwO1Gw,https://drive.google.com/file/d/1jz-0kVy9dA3AH5EAzo4iPBP0MpfwO1Gw/view,115576,4562,5077,125215,"{""1"": 66399, ""2"": 944, ""3"": 4084, ""4"": 3857, ""5"": 4716, ""6"": 7665, ""7"": 27911}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay;updated_from_gemini_cdp_parallel
ตาก,1,constituency,1MAy5f78uCbD9OmYgEURKvMha3ql7qBKg,https://drive.google.com/file/d/1MAy5f78uCbD9OmYgEURKvMha3ql7qBKg/view,96390,3819,5119,105328,"{""1"": 37819, ""2"": 1387, ""3"": 17054, ""4"": 539, ""5"": 28996, ""6"": 1565, ""7"": 1916, ""8"": 6170, ""9"": 944}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
ตาก,2,constituency,14OLeBu0jiQhxyVdV9_Rlo29N-dYnlhVj,https://drive.google.com/file/d/14OLeBu0jiQhxyVdV9_Rlo29N-dYnlhVj/view,61640,9782,17764,89186,"{""1"": 1501, ""2"": 25259, ""3"": 19144, ""4"": 2278, ""5"": 11936, ""6"": 0, ""7"": 1522}",user_manual_confirm,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay|manual_user_note_source_document_cross_form_mismatch
ตาก,3,constituency,1KIoQKdn5e64suspSX-eAp5iWXNVeWSHl,https://drive.google.com/file/d/1KIoQKdn5e64suspSX-eAp5iWXNVeWSHl/view,85954,7567,2991,96512,"{""1"": 1393, ""2"": 17179, ""3"": 887, ""4"": 558, ""5"": 18757, ""6"": 30644, ""7"": 15052, ""8"": 1484}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครนายก,1,constituency,1CwSaIrN8aqGRbkJ6FzVTrnasSp0zJYQv,https://drive.google.com/file/d/1CwSaIrN8aqGRbkJ6FzVTrnasSp0zJYQv/view,76781,2694,3355,82830,"{""1"": 29822, ""2"": 33707, ""3"": 11054, ""4"": 908, ""5"": 1290}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครนายก,2,constituency,1NLKZCY9roqPgmSVUezIiZmTDi-4T210_,https://drive.google.com/file/d/1NLKZCY9roqPgmSVUezIiZmTDi-4T210_/view,80797,3277,3625,87699,"{""1"": 769, ""2"": 13388, ""3"": 1404, ""4"": 29375, ""5"": 964, ""6"": 34897}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครปฐม,1,constituency,1UmRDl0Jvn80w1JHRCNpE-dhsdZfe19iB,https://drive.google.com/file/d/1UmRDl0Jvn80w1JHRCNpE-dhsdZfe19iB/view,95931,3661,4830,104422,"{""1"": 1041, ""2"": 1492, ""3"": 430, ""4"": 1679, ""5"": 1687, ""6"": 27833, ""7"": 4422, ""8"": 57347}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครปฐม,2,constituency,1uxiaiKqO4UDjeCUcn8RmFYYV8XFoY80P,https://drive.google.com/file/d/1uxiaiKqO4UDjeCUcn8RmFYYV8XFoY80P/view,88517,2543,5352,96412,"{""1"": 369, ""2"": 4945, ""3"": 44487, ""4"": 31511, ""5"": 2896, ""6"": 2330, ""7"": 406, ""8"": 1573}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครปฐม,3,constituency,1yDnIyptGZaNcCmVc4D35AxSFBjmYXF57,https://drive.google.com/file/d/1yDnIyptGZaNcCmVc4D35AxSFBjmYXF57/view,83624,3137,4517,91278,"{""1"": 6807, ""2"": 2362, ""3"": 1303, ""4"": 21739, ""5"": 653, ""6"": 48099, ""7"": 764, ""8"": 1230, ""9"": 667}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครปฐม,4,constituency,1mxgffucPuVzy0un7RN1s_jO5XatI0Vvc,https://drive.google.com/file/d/1mxgffucPuVzy0un7RN1s_jO5XatI0Vvc/view,97930,3676,3521,105127,"{""1"": 1977, ""2"": 25879, ""3"": 3798, ""4"": 12206, ""5"": 363, ""6"": 1067, ""7"": 2304, ""8"": 50336}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครปฐม,5,constituency,1wBuFqYuxRvOuZFjsbV_EAIne8afm5d5T,https://drive.google.com/file/d/1wBuFqYuxRvOuZFjsbV_EAIne8afm5d5T/view,99742,2927,4539,107208,"{""1"": 1472, ""2"": 1132, ""3"": 25056, ""4"": 4088, ""5"": 1910, ""6"": 24238, ""7"": 40896, ""8"": 275, ""9"": 675}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครปฐม,6,constituency,12EWUH1UoYTIqSHOwpqypz6gqgypG5TSg,https://drive.google.com/file/d/12EWUH1UoYTIqSHOwpqypz6gqgypG5TSg/view,89774,2391,5203,97368,"{""1"": 38535, ""2"": 1818, ""3"": 893, ""4"": 4630, ""5"": 797, ""6"": 1328, ""7"": 784, ""8"": 3781, ""9"": 36970, ""10"": 238}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay;totals_synced_from_killernay_heavy_skew
นครพนม,1,constituency,1gHIIrx6ollkuOsxbeJvVvcrLZ23L3LwM,https://drive.google.com/file/d/1gHIIrx6ollkuOsxbeJvVvcrLZ23L3LwM/view,94537,2636,1326,98499,"{""1"": 61803, ""2"": 726, ""3"": 21476, ""4"": 355, ""5"": 8145, ""6"": 269, ""7"": 122, ""8"": 140, ""9"": 1388, ""10"": 125}",manual_user_feedback,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay|manual_fix_nakhon_phanom1_people_8145
นครพนม,2,constituency,1eUWE2Yvh9fzOT2a0ACLYLopuDgJMVhLa,https://drive.google.com/file/d/1eUWE2Yvh9fzOT2a0ACLYLopuDgJMVhLa/view,85967,4001,4247,94215,"{""1"": 51176, ""2"": 10077, ""3"": 16967, ""4"": 780, ""5"": 948, ""6"": 708, ""7"": 514, ""8"": 169, ""9"": 3679, ""10"": 949}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครพนม,3,constituency,1c9ZE4822AqCc8uuu0k9YKz3cd3uhQXjv,https://drive.google.com/file/d/1c9ZE4822AqCc8uuu0k9YKz3cd3uhQXjv/view,88863,2983,2220,94066,"{""1"": 1136, ""2"": 12026, ""3"": 865, ""4"": 37426, ""5"": 594, ""6"": 35076, ""7"": 333, ""9"": 1699}",manual_user_feedback,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay|manual_fix_nakhon_phanom3_bjt_37426
นครพนม,4,constituency,1VQ5lRThcfMGHU1zmKqFBODipcAAUJ8Ta,https://drive.google.com/file/d/1VQ5lRThcfMGHU1zmKqFBODipcAAUJ8Ta/view,92181,2349,1685,96215,"{""1"": 41312, ""2"": 11444, ""3"": 35119, ""4"": 451, ""5"": 274, ""6"": 620, ""7"": 248, ""8"": 233, ""9"": 1637, ""10"": 112, ""11"": 731}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครราชสีมา,1,constituency,15ZGFtRWsjCMd5zInmWlMBH6irip22Cpj,https://drive.google.com/file/d/15ZGFtRWsjCMd5zInmWlMBH6irip22Cpj/view,80985,2325,7247,90557,"{""1"": 757, ""2"": 517, ""3"": 3168, ""4"": 1672, ""5"": 552, ""6"": 1294, ""7"": 32534, ""8"": 358, ""9"": 14417, ""10"": 1838, ""11"": 23435, ""12"": 252, ""13"": 191}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครราชสีมา,2,constituency,1ec3vCReFnYuwI7VXcn4CMfRmA9DNKSbC,https://drive.google.com/file/d/1ec3vCReFnYuwI7VXcn4CMfRmA9DNKSbC/view,96710,3197,5943,105850,"{""1"": 652, ""2"": 9871, ""3"": 1432, ""4"": 412, ""5"": 1195, ""6"": 668, ""7"": 39142, ""8"": 39980, ""9"": 3023, ""10"": 335}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครราชสีมา,3,constituency,1twC5qDcxqJD1-jKRgvuPNOE4z72CNSQJ,https://drive.google.com/file/d/1twC5qDcxqJD1-jKRgvuPNOE4z72CNSQJ/view,92622,3626,6282,102530,"{""1"": 1992, ""2"": 7864, ""3"": 37400, ""4"": 1166, ""5"": 37699, ""6"": 812, ""7"": 2153, ""8"": 362, ""9"": 3174}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
นครราชสีมา,4,constituency,1_r5LHSoaIHYNliWSKNLRaagWj0-Nsok0,https://drive.google.com/file/d/1_r5LHSoaIHYNliWSKNLRaagWj0-Nsok0/view,84302,4030,5648,93980,"{""1"": 1605, ""2"": 1550, ""3"": 26339, ""4"": 34719, ""5"": 15649, ""6"": 745, ""7"": 691, ""8"": 182, ""9"": 1271, ""10"": 1551}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay;totals_synced_from_killernay_heavy_skew
นครราชสีมา,5,constituency,1K2bZs0qeA8LjtbbzGOSo4BJAj_4c6259,https://drive.google.com/file/d/1K2bZs0qeA8LjtbbzGOSo4BJAj_4c6259/view,87644,3871,3614,95129,"{""1"": 38845, ""2"": 831, ""3"": 0, ""4"": 13546, ""5"": 595, ""6"": 1490, ""7"": 30864, ""8"": 302, ""9"": 1171}",auto_crosscheck,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay|auto_mark_skew_remaining25_checked_against_killernay
นครราชสีมา,6,constituency,1D-oOnbmgRY8dbqhq3X1tUm5Mr7919-lg,https://drive.google.com/file/d/1D-oOnbmgRY8dbqhq3X1tUm5Mr7919-lg/view,81811,2110,1841,85762,"{""1"": 27973, ""2"": 366, ""3"": 439, ""4"": 19113, ""5"": 888, ""6"": 17378, ""7"": 2065, ""8"": 11687, ""9"": 737, ""10"": 80, ""11"": 456, ""12"": 629}",codex,user_policy_take_killernay_unless_invalid|auto_fill_missing_totals_from_killernay
